industry_code,industry_name,uqer_indic_id,uqer_name,name_en,frequency,unit,stat_type,region,country,source,api,begin_date,end_date,is_update,selection_score
801050,有色金属,2030767454,进口金额(美元):钴的氧化物及氢氧化物;商品氧化钴(2822):当月值,Import Value (USD): Oxides And Hydroxides Of Cobalt;Commercial Cobalt Oxide(2822): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndChemical,2015-01-31,2026-06-30,1,143.0
801050,有色金属,2030767468,进口金额(美元):铅的氧化物;铅丹及铅橙(2824):当月值,Import Value (USD): Lead Oxide;Lead Lead And Lead Orange(2824): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndChemical,2015-03-31,2026-06-30,1,143.0
801050,有色金属,2030726029,市场价:最低价:电解液:锰酸锂,Market Price: The Lowest Price: Electrolyte: Lithium Manganese Oxide,日,万元/吨,当期值,全国,中国,中国化学与物理电源行业协会,getEcoDataIndChemical,2015-01-23,2026-08-07,1,142.0
801050,有色金属,2030726036,市场价:最高价:电解液:锰酸锂,Market Price: The Highest Price: Electrolyte: Lithium Manganese Oxide,日,万元/吨,当期值,全国,中国,中国化学与物理电源行业协会,getEcoDataIndChemical,2015-01-23,2026-08-07,1,142.0
801050,有色金属,2030767400,贸易差额(美元):人造刚玉;氧化铝;氢氧化铝(2818):当月值,Trade Balance (USD): Artificial Corundum;Alumina;Aluminum Hydroxide(2818): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndChemical,2017-01-31,2026-06-30,1,137.0
801050,有色金属,1040018879,PPI:稀有稀土金属冶炼业(上年同月=100),PPI: Smelting of Rare Lanthanon Metals (CYoY=100),月,上年同月=100,当期值,全国,中国,国家统计局,getEcoDataChina,2014-01-31,2026-06-30,1,135.0
801050,有色金属,1040018771,PPI:稀有稀土金属矿采选业(上年同月=100),PPI: Mining and Dressing of Rare Lanthanon Metal Ores (CYoY=100),月,上年同月=100,当期值,全国,中国,国家统计局,getEcoDataChina,2014-01-31,2026-06-30,1,135.0
801050,有色金属,2030762825,贸易差额(美元):天然磷酸钙、天然磷酸铝钙及磷酸盐白垩(2510):当月值,"Trade Balance (USD): Natural Calcium Phosphate, Natural Aluminum Calcium Phosphate And Phosphate Chalk (2510): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndChemical,2017-01-31,2026-06-30,1,135.0
801050,有色金属,2030766118,贸易差额(美元):无机化学品;贵金属、稀土金属等及其同位素化合物(28):当月值,"Trade Balance (USD): Inorganic Chemicals;Precious Metals, Rare Earth Metals And Their Isotopic Compounds(28): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndChemical,2017-01-31,2026-06-30,1,135.0
801080,电子,2090103612,产量:光电子器件:当月值,Output: Optoelectronics: Current Value (Month),月,亿只,当期值,全国,中国,国家统计局,getEcoDataIndElectronic,2007-01-31,2026-06-30,1,145.0
801080,电子,2090100994,产量:微型电子计算机:当月值,Micro Computer Equipments: Production,月,万台,当期值,全国,中国,国家统计局,getEcoDataIndElectronic,1989-02-28,2026-06-30,1,143.0
801080,电子,2090714996,产量:智能手机:当月同比,Output: Smart Phone: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndElectronic,2016-03-31,2026-06-30,1,143.0
801080,电子,2090100999,产量:电子计算机:当月同比,Electronic Computer: Output: YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataIndElectronic,1997-02-28,2026-06-30,1,143.0
801080,电子,1020001593,产量:集成电路:当月值,Output: Integrated Circuit,月,亿块,当期值,全国,中国,国家统计局,getEcoDataChina,1989-02-28,2026-06-30,1,143.0
801080,电子,2090717191,出口金额(美元):二极管、晶体管及类似的半导体器件(8541):当月值,"Export Value (USD): Diodes, Transistors And Similar Semiconductor Devices(8541): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801080,电子,2090717093,出口金额(美元):印刷电路(8534):当月值,Export Value (USD): Printed Circuit(8534): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801080,电子,2090717205,出口金额(美元):集成电路(8542):当月值,Export Value (USD): Integrated Circuit(8542): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801080,电子,1050000361,固定资产投资完成额:计算机、通信和其他电子设备制造业:累计同比,"Fixed Assets Investment Completed: Manufacturing: Computer, Communications And Other Electronic Equipment Manufacturing: Cumulative YoY",月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2004-02-29,2026-06-30,1,143.0
801080,电子,1020010285,工业企业:投资收益:计算机、通信和其他电子设备制造业:累计值,"Investment Return: Computer, Communications and Other Electronic Equipment Manufacturing Industry: Cumulative Value",月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2017-02-28,2026-06-30,1,143.0
801080,电子,1050000443,民间固定资产投资完成额:计算机、通信和其他电子设备制造业:累计同比,"Private Investment In Fixed Assets Completed: Computer, Communications And Other Electronic Equipment Manufacturing: Cumulative YoY",月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2012-03-31,2026-06-30,1,143.0
801080,电子,2090700315,电子信息制造业:固定资产投资:累计同比,Electronic Information Manufacturing Industry: Fixed Asset Investment: Cumulative YoY,月,%,累计同比,全国,中国,工信部,getEcoDataIndElectronic,2016-02-29,2026-06-30,1,143.0
801080,电子,2090700305,规模以上电子信息制造业:出口交货值:当月同比,Electronic Information Manufacturing above Designated Size: Export Delivery Value: Month YoY,月,%,当期同比,全国,中国,工信部,getEcoDataIndElectronic,2010-10-31,2026-06-30,1,143.0
801080,电子,2090717193,进出口金额(美元):二极管、晶体管及类似的半导体器件(8541):当月值,"Import And Export Value (USD): Diodes, Transistors And Similar Semiconductor Devices(8541): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801080,电子,2090717095,进出口金额(美元):印刷电路(8534):当月值,Import And Export Value (USD): Printed Circuit(8534): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801080,电子,2090717207,进出口金额(美元):集成电路(8542):当月值,Import And Export Value (USD): Integrated Circuit(8542): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801080,电子,2090717192,进口金额(美元):二极管、晶体管及类似的半导体器件(8541):当月值,"Import Value (USD): Diodes, Transistors And Similar Semiconductor Devices(8541): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801080,电子,2090717094,进口金额(美元):印刷电路(8534):当月值,Import Value (USD): Printed Circuit(8534): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801080,电子,2090717206,进口金额(美元):集成电路(8542):当月值,Import Value (USD): Integrated Circuit(8542): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801080,电子,1040018946,PPI:电子元件及电子专用材料制造业(上年同月=100),PPI: Manufacturing of Electronic Components and Materials for Electronic Purpose (CYoY=100),月,上年同月=100,当期值,全国,中国,国家统计局,getEcoDataChina,2018-01-31,2026-06-30,1,135.0
801080,电子,1040018945,PPI:电子器件制造业(上年同月=100),PPI: Electronic Parts (CYoY=100),月,上年同月=100,当期值,全国,中国,国家统计局,getEcoDataChina,2014-01-31,2026-06-30,1,135.0
801080,电子,1040000869,PPI:计算机、通信和其他电子设备制造业(上年同月=100),"PPI: Computer, Communications and Other Electronic Equipment Manufacturing (CYoY=100)",月,上年同月=100,当期值,全国,中国,国家统计局,getEcoDataChina,1996-10-31,2026-06-30,1,135.0
801080,电子,2090726818,出口数量:机电产品:电子元件:二极管及类似半导体器件:太阳能电池:当月环比,,月,%,当期环比,,中国,Datayes!,getEcoDataIndElectronic,2014-07-31,2026-06-30,1,135.0
801080,电子,2090726817,出口数量:机电产品:电子元件:二极管及类似半导体器件:当月环比,,月,%,当期环比,,中国,海关总署,getEcoDataIndElectronic,2014-07-31,2026-06-30,1,135.0
801080,电子,2090700311,规模以上电子信息制造业:利润总额:累计同比,Electronic Information Manufacturing above Designated Size: Total Profit: Cumulative YoY,月,%,累计同比,全国,中国,工信部,getEcoDataIndElectronic,2008-02-29,2026-06-30,1,135.0
801080,电子,2090700304,规模以上电子信息制造业:增加值:当月同比,Electronic Information Manufacturing above Designated Size: Value Added: Month YoY,月,%,当期同比,全国,中国,工信部,getEcoDataIndElectronic,2009-02-28,2026-06-30,1,135.0
801080,电子,2090717194,贸易差额(美元):二极管、晶体管及类似的半导体器件(8541):当月值,"Trade Balance (USD): Diodes, Transistors And Similar Semiconductor Devices(8541): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2017-01-31,2026-06-30,1,135.0
801080,电子,2090717096,贸易差额(美元):印刷电路(8534):当月值,Trade Balance (USD): Printed Circuit(8534): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2017-01-31,2026-06-30,1,135.0
801080,电子,2090715996,现货平均价:DRAM:DDR3 2Gb 256Mx8 1600MHz,Average Spot Price: DRAM: DDR3 2Gb 256Mx8 1600MHz,日,美元,当期值,全球,全球,全球半导体观察,getEcoDataIndElectronic,2011-12-01,2026-08-07,1,132.0
801080,电子,2090715997,现货平均价:DRAM:DDR3 4Gb 512Mx8 1600MHz,Average Spot Price: DRAM: DDR3 4Gb 512Mx8 1600MHz,日,美元,当期值,全球,全球,全球半导体观察,getEcoDataIndElectronic,2013-05-29,2026-08-07,1,132.0
801080,电子,2090715998,现货平均价:DRAM:DDR3 4Gb 512Mx8 eTT,Average Spot Price: DRAM: DDR3 4Gb 512Mx8 eTT,日,美元,当期值,全球,全球,全球半导体观察,getEcoDataIndElectronic,2014-04-09,2026-08-07,1,132.0
801080,电子,2090727098,合约平均价:NAND Flash:64Gb 8Gx8 MLC,,月,美元,当期值,,中国,全球半导体观察,getEcoDataIndElectronic,2018-06-30,2026-06-30,1,125.0
801080,电子,3020030449,PPI:电子元件制造:未季调:欧元区,PPI:Manufacture of electronic components:Unadjusted data:Euro area (19 countries),月,2021年=100,当期值,欧元区,欧元区,欧盟统计局,getEcoDataGlobeEu,1995-01-31,2026-06-30,1,105.0
801110,家用电器,2090102058,产量:家用洗衣机:当月值,Output: Household Washing Machine,月,万台,当期值,全国,中国,国家统计局,getEcoDataIndElectronic,1989-02-28,2026-06-30,1,143.0
801110,家用电器,1020001598,产量:家用电冰箱:当月值,Output: Household Refrigerator: Current,月,万台,当期值,全国,中国,国家统计局,getEcoDataChina,1989-02-28,2026-06-30,1,143.0
801110,家用电器,1020001596,产量:彩电:当月值,Output: Color TV,月,万台,当期值,全国,中国,国家统计局,getEcoDataChina,1989-02-28,2026-06-30,1,143.0
801110,家用电器,2090102062,产量:空调:当月值,Output: Room Air Conditioner,月,万台,当期值,全国,中国,国家统计局,getEcoDataIndElectronic,1990-02-28,2026-06-30,1,143.0
801110,家用电器,2090715149,出口数量:其他电热水器:当月值,Export Volume: Other Electric Water Heaters: Current Value (Month),月,个,当期值,全国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801110,家用电器,2090715077,出口数量:抽油烟机、罩平面最大边长≤120cm:当月值,Export Volume: The Maximum Side Length of the Range Hood and Hood Plane≤120cm: Current Value (Month),月,台,当期值,全国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801110,家用电器,2090715113,出口数量:热水器零件:当月值,Export Volume: Water Heater Components: Current Value (Month),月,千克,当期值,全国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801110,家用电器,2090715089,出口数量:燃气快速热水器:当月值,Export Volume: Gas Instant Water Heater: Current Value (Month),月,台,当期值,全国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801110,家用电器,2090715125,出口数量:电热的储存式热水器:当月值,Export Volume: Electric Storage Water Heater: Current Value (Month),月,个,当期值,全国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801110,家用电器,2090715137,出口数量:电热的快速热水器:当月值,Export Volume: Electric Fast Water Heater: Current Value (Month),月,个,当期值,全国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801110,家用电器,2090715155,出口金额(人民币):其他电热水器:当月值,Export Amount (CNY): Other Electric Water Heaters: Current Value (Month),月,元,当期值,全国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801110,家用电器,2090715083,出口金额(人民币):抽油烟机、罩平面最大边长≤120cm:当月值,Export Amount (CNY): The Maximum Side Length of the Range Hood and Hood Plane≤120cm: Current Value (Month),月,元,当期值,全国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801110,家用电器,2090715119,出口金额(人民币):热水器零件:当月值,Export Amount (CNY): Water Heater Components: Current Value (Month),月,元,当期值,全国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801110,家用电器,2090715095,出口金额(人民币):燃气快速热水器:当月值,Export Amount (CNY): Gas Instant Water Heater: Current Value (Month),月,元,当期值,全国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801110,家用电器,2090715131,出口金额(人民币):电热的储存式热水器:当月值,Export Amount (CNY): Electric Storage Water Heater: Current Value (Month),月,元,当期值,全国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801110,家用电器,2090715143,出口金额(人民币):电热的快速热水器:当月值,Export Amount (CNY): Electric Fast Water Heater: Current Value (Month),月,元,当期值,全国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801110,家用电器,2090716953,出口金额(美元):电热的快速热水器、储存式热水器等(8516):当月值,"Export Value (USD): Electric Fast Water Heater, Storage Water Heater, Etc(8516): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801110,家用电器,2090716955,进出口金额(美元):电热的快速热水器、储存式热水器等(8516):当月值,"Import And Export Value (USD): Electric Fast Water Heater, Storage Water Heater, Etc(8516): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,143.0
801110,家用电器,2090727470,出口:家电:抽油烟机,,季,万台,当期值,全国,中国,产业在线,getEcoDataIndElectronic,2016-03-31,2026-03-31,1,141.0
801110,家用电器,2090727454,产量:抽油烟机:当季值,,季,万台,当期值,全国,中国,产业在线,getEcoDataIndElectronic,2016-03-31,2026-03-31,1,139.0
801110,家用电器,2090727407,销量:抽油烟机:当季值,,季,万台,当期值,全国,中国,产业在线,getEcoDataIndElectronic,2016-03-31,2026-03-31,1,139.0
801110,家用电器,2090726559,出口数量:机电产品:家用电器:冰箱:当月环比,,月,%,当期环比,,中国,Datayes!,getEcoDataIndElectronic,2014-07-31,2026-06-30,1,135.0
801110,家用电器,2090726562,出口数量:机电产品:家用电器:微波炉:当月环比,,月,%,当期环比,,中国,Datayes!,getEcoDataIndElectronic,2014-07-31,2026-06-30,1,135.0
801110,家用电器,2090726560,出口数量:机电产品:家用电器:洗衣机:当月环比,,月,%,当期环比,,中国,Datayes!,getEcoDataIndElectronic,2014-07-31,2026-06-30,1,135.0
801110,家用电器,2090726551,出口数量:机电产品:家用电器:电视机:当月环比,,月,%,当期环比,,中国,Datayes!,getEcoDataIndElectronic,2014-07-31,2026-06-30,1,135.0
801110,家用电器,2090726558,出口数量:机电产品:家用电器:空调:当月环比,,月,%,当期环比,,中国,Datayes!,getEcoDataIndElectronic,2014-07-31,2026-06-30,1,135.0
801110,家用电器,2090716956,贸易差额(美元):电热的快速热水器、储存式热水器等(8516):当月值,"Trade Balance (USD): Electric Fast Water Heater, Storage Water Heater, Etc(8516): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2017-01-31,2026-06-30,1,135.0
801110,家用电器,2090715146,进口数量:其他电热水器:当月值,Import Volume: Other Electric Water Heaters: Current Value (Month),月,个,当期值,全国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,135.0
801110,家用电器,2090715074,进口数量:抽油烟机、罩平面最大边长≤120cm:当月值,Import Volume: The Maximum Side Length of the Range Hood and Hood Plane≤120cm: Current Value (Month),月,台,当期值,全国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,135.0
801110,家用电器,2090715110,进口数量:热水器零件:当月值,Import Volume: Water Heater Components: Current Value (Month),月,千克,当期值,全国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,135.0
801110,家用电器,2090715086,进口数量:燃气快速热水器:当月值,Import Volume: Gas Instant Water Heater: Current Value (Month),月,台,当期值,全国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,135.0
801110,家用电器,2090715080,进口金额(人民币):抽油烟机、罩平面最大边长≤120cm:当月值,Import Amount (CNY): The Maximum Side Length of the Range Hood and Hood Plane≤120cm: Current Value (Month),月,元,当期值,全国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,135.0
801110,家用电器,1040005294,36个大中城市日用工业消费品平均价格:冰箱:210-250立升,Average Price of Daily Manufactured Consumer Goods in 36 Large and Medium-Sized Cities: Refrigerator: 210-250 Liters,月,元/台,当期值,36个大中城市,中国,发改委,getEcoDataChina,2015-06-30,2026-04-30,1,133.0
801110,家用电器,1040005295,36个大中城市日用工业消费品平均价格:彩电:液晶42寸,Average Price of Daily Manufactured Consumer Goods in 36 Large and Medium-Sized Cities: TV: LCD 42-inch,月,元/台,当期值,36个大中城市,中国,发改委,getEcoDataChina,2015-06-30,2026-04-30,1,133.0
801110,家用电器,1040005287,36个大中城市日用工业消费品平均价格:微波炉:功率700瓦,Average Price of Daily Manufactured Consumer Goods in 36 Large and Medium-Sized Cities: Microwave: Power 700 watts,月,元/台,当期值,36个大中城市,中国,发改委,getEcoDataChina,2015-06-30,2026-04-30,1,133.0
801110,家用电器,1040005288,36个大中城市日用工业消费品平均价格:抽油烟机:直吸式,Average Price of Daily Manufactured Consumer Goods in 36 Large and Medium-Sized Cities: Hoods: Straight Suction,月,元/台,当期值,36个大中城市,中国,发改委,getEcoDataChina,2015-06-30,2026-06-30,1,133.0
801110,家用电器,1040005285,36个大中城市日用工业消费品平均价格:洗衣机:波轮式(5kg),Average Price of Daily Manufactured Consumer Goods in 36 Large and Medium-Sized Cities: Washing Machines: Wave Wheel (5kg),月,元/台,当期值,36个大中城市,中国,发改委,getEcoDataChina,2015-06-30,2026-04-30,1,133.0
801110,家用电器,1040005286,36个大中城市日用工业消费品平均价格:洗衣机:滚筒式(5kg),Average Price of Daily Manufactured Consumer Goods in 36 Large and Medium-Sized Cities: Washing Machines: a Drum (5kg),月,元/台,当期值,36个大中城市,中国,发改委,getEcoDataChina,2015-06-30,2026-04-30,1,133.0
801110,家用电器,1040005293,36个大中城市日用工业消费品平均价格:空调机:1.5匹冷暖,Average Price of Daily Manufactured Consumer Goods in 36 Large and Medium-Sized Cities: Conditioners: 1.5p Warm and Cold,月,元/台,当期值,36个大中城市,中国,发改委,getEcoDataChina,2015-06-30,2026-06-30,1,133.0
801110,家用电器,2090727392,产量:洗衣机:波轮:累计值,,月,万台,累计值,,中国,产业在线,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,133.0
801110,家用电器,2090727398,产量:洗衣机:滚筒:累计值,,月,万台,累计值,,中国,产业在线,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,133.0
801110,家用电器,2200000460,全国百家重点大型零售企业商品零售额:家用电器:当月同比,Merchandise Sales of National Hundred Key Large-Scale Enterprise: Household Appliances: YoY,月,%,当期同比,,中国,中华全国商业信息中心,getEcoDataIndCommercialtrade,2007-04-30,2026-03-31,1,133.0
801110,家用电器,2090200278,冰箱:出口数量:当月同比,Refrigerator: Exports Quantity: YoY,月,%,当期同比,,中国,海关总署,getEcoDataIndElectronic,2009-01-31,2026-06-30,1,133.0
801110,家用电器,2090200272,冰箱:出口金额:当月值,Refrigerator: Exportss Value,月,万美元,当期值,,中国,海关总署,getEcoDataIndElectronic,2008-01-31,2026-06-30,1,133.0
801110,家用电器,2090726557,出口数量:机电产品:家用电器:电扇:当月环比,,月,%,当期环比,,中国,Datayes!,getEcoDataIndElectronic,2014-07-31,2026-06-30,1,133.0
801110,家用电器,2090200286,洗衣机:出口数量:当月同比,Washing Machine: Exports Quantity: YoY,月,%,当期同比,,中国,海关总署,getEcoDataIndElectronic,2009-01-31,2026-06-30,1,133.0
801110,家用电器,2090200280,洗衣机:出口金额:当月值,Washing Machine: Exportss Value,月,万美元,当期值,,中国,海关总署,getEcoDataIndElectronic,2008-01-31,2026-06-30,1,133.0
801110,家用电器,2090727376,销量:微波炉:累计值,,月,万台,累计值,,中国,产业在线,getEcoDataIndElectronic,2015-01-31,2026-05-31,1,133.0
801110,家用电器,2090727451,销量:洗衣机:变频直流:累计值,,月,万台,累计值,,中国,产业在线,getEcoDataIndElectronic,2015-01-31,2026-05-31,1,133.0
801110,家用电器,2090727389,销量:洗衣机:波轮:累计值,,月,万台,累计值,,中国,产业在线,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,133.0
801110,家用电器,2090727382,销量:洗衣机:滚筒:累计值,,月,万台,累计值,,中国,产业在线,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,133.0
801110,家用电器,2090727474,内销:抽油烟机:当季值,,季,万台,当期值,全国,中国,产业在线,getEcoDataIndElectronic,2016-03-31,2026-03-31,1,131.0
801110,家用电器,2090726523,内销:微波炉:累计值,,月,万台,累计值,,中国,产业在线,getEcoDataIndElectronic,2015-01-31,2026-05-31,1,125.0
801110,家用电器,2090727408,内销:洗衣机:波轮:累计值,,月,万台,累计值,,中国,产业在线,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,125.0
801110,家用电器,2090727414,内销:洗衣机:滚筒:累计值,,月,万台,累计值,,中国,产业在线,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,125.0
801110,家用电器,2090718950,出口数量:微波炉(851650):当月值,Export Quantity: Microwave Oven(851650): Current Month Value,月,个,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,123.0
801110,家用电器,2087006503,"出口金额(美元):家用型或洗衣房用洗衣机,包括洗涤干燥两用机(8450):当月值","Export Value (USD): Household or Laundry Washing Machines, Including Washing and Drying Machines(8450): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,123.0
801110,家用电器,2090718943,出口金额(美元):微波炉(851650):当月值,Export Value (USD): Microwave Oven(851650): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,123.0
801110,家用电器,2070135536,汽车用品价格指数:汽车电子(休闲用品):车载冰箱/冷暖箱,Automobile Accessories Price Index: Automobile Electronics (Entertainment Devices): Automobile Refrigerator/Cooler&Heater,月,,当期值,全国,中国,中国金恒德汽车用品价格指数,getEcoDataIndAutomobile,2012-09-30,2026-07-31,1,123.0
801110,家用电器,2090718952,进出口数量:微波炉(851650):当月值,Import And Export Quantity: Microwave Oven(851650): Current Month Value,月,个,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,123.0
801110,家用电器,2087006505,"进出口金额(美元):家用型或洗衣房用洗衣机,包括洗涤干燥两用机(8450):当月值","Import and Export Value (USD): Household or Laundry Washing Machines, Including Washing and Drying Machines(8450): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,123.0
801110,家用电器,2090718945,进出口金额(美元):微波炉(851650):当月值,Import And Export Value (USD): Microwave Oven(851650): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,123.0
801110,家用电器,2090726524,"海信家电(000921):市盈率(PE,TTM)",,日,倍,当期值,全国,中国,Datayes!,getEcoDataIndElectronic,2000-01-04,2026-08-06,1,122.0
801110,家用电器,2090726530,海信家电(000921):总市值,,日,亿元,当期值,全国,中国,Datayes!,getEcoDataIndElectronic,1999-07-13,2026-08-06,1,122.0
801110,家用电器,2090726540,海信家电(000921):收盘价(后复权),,日,元,当期值,全国,中国,Datayes!,getEcoDataIndElectronic,1999-07-13,2026-08-06,1,122.0
801110,家用电器,2087006506,"贸易差额(美元):家用型或洗衣房用洗衣机,包括洗涤干燥两用机(8450):当月值","Trade Balance (USD): Household or Laundry Washing Machines, Including Washing and Drying Machines(8450): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,115.0
801110,家用电器,2090718946,贸易差额(美元):微波炉(851650):当月值,Trade Balance (USD): Microwave Oven(851650): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2017-01-31,2026-06-30,1,115.0
801110,家用电器,2090718951,进口数量:微波炉(851650):当月值,Import Quantity: Microwave Oven(851650): Current Month Value,月,个,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,115.0
801110,家用电器,2087006504,"进口金额(美元):家用型或洗衣房用洗衣机,包括洗涤干燥两用机(8450):当月值","Import Value (USD): Household or Laundry Washing Machines, Including Washing and Drying Machines(8450): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,115.0
801110,家用电器,2090718944,进口金额(美元):微波炉(851650):当月值,Import Value (USD): Microwave Oven(851650): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndElectronic,2015-01-31,2026-06-30,1,115.0
801110,家用电器,3190000643,南非:零售销售:不变价:家具、家电和设备,"South Africa: Retail Trade Sales: At Constant Prices: Retailers In Household Furniture,Appliances and Equipment",月,百万兰特,当期值,南非,南非,南非统计局,getEcoDataGlobeRest,2008-01-31,2026-05-31,1,113.0
801110,家用电器,3190000635,南非:零售销售:现价:家具、家电和设备,"South Africa: Retail Trade Sales: At Current Prices: Retailers In Household Furniture,Appliances and Equipment",月,百万兰特,当期值,南非,南非,南非统计局,getEcoDataGlobeRest,2005-01-31,2026-05-31,1,113.0
801110,家用电器,3020030977,PPI:家用电器制造:未季调:欧元区,PPI:Manufacture of domestic appliances:Unadjusted data:Euro area (19 countries),月,2021年=100,当期值,欧元区,欧元区,欧盟统计局,getEcoDataGlobeEu,2000-01-31,2026-06-30,1,105.0
801110,家用电器,3020032980,"PPI:电,气,蒸汽和空调供应:未季调:欧元区","PPI:Electricity, gas, steam and air conditioning supply:Unadjusted data:Euro area (19 countries)",月,2021年=100,当期值,欧元区,欧元区,欧盟统计局,getEcoDataGlobeEu,1996-01-31,2026-06-30,1,105.0
801110,家用电器,3020031025,PPI:非电气家用电器制造:未季调:欧元区,PPI:Manufacture of non-electric domestic appliances:Unadjusted data:Euro area (19 countries),月,2021年=100,当期值,欧元区,欧元区,欧盟统计局,getEcoDataGlobeEu,2000-01-31,2026-06-30,1,105.0
801110,家用电器,3020502726,土耳其:工业指数:采矿和制造业;电力、燃气、蒸汽和空调供给:同比:日历调整,"Volume index of production:Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply:Calendar adjusted data, not seasonally adjusted data:Percentage change compared to same period in previous year:Turkey",月,%,同比(日历调整),土耳其,土耳其,欧盟统计局,getEcoDataGlobeEu,1987-01-31,2026-05-31,1,105.0
