industry_code,industry_name,uqer_indic_id,uqer_name,name_en,frequency,unit,stat_type,region,country,source,api,begin_date,end_date,is_update,memo_cn,user_approval,user_notes
801120,食品饮料,3020511660,欧元区:工业生产指数:制造业:饮料制造:白酒的蒸馏、精馏与调合:环比:季调和日历调整,"EA: Volume Index of Production: Manufacturing: Beverages: Distilling, Rectifying and Blending of Spirits: MoM: SCA",月,%,环比(季调),欧元区,欧元区,欧盟统计局,getEcoDataGlobeEu,1990-02-28,2026-05-31,1,,,
801130,纺织服饰,2120000180,柯桥纺织价格指数:坯布类:化学纤维,Keqiao Textile: Price Index: Chemical Fiber Greige Cloth,周,点,当期值,,中国,中国柯桥纺织指数编制办公室,getEcoDataIndTextileclothing,2007-06-01,2026-07-31,1,,,
801130,纺织服饰,2120000604,柯桥纺织景气指数:坯布类:化学纤维,Keqiao Textile: Total Climate Index: Chemical Fiber Greige Cloth,月,点,当期值,,中国,中国柯桥纺织指数编制办公室,getEcoDataIndTextileclothing,2007-06-30,2026-07-31,1,,,
801130,纺织服饰,2120000638,柯桥纺织景气指数:流通:坯布类:化学纤维,Keqiao Textile: Total Market Climate Index: Chemical Fiber Greige Cloth,月,点,当期值,,中国,中国柯桥纺织指数编制办公室,getEcoDataIndTextileclothing,2007-06-30,2026-07-31,1,,,
801130,纺织服饰,2120000672,柯桥纺织景气指数:生产:坯布类:化学纤维,Keqiao Textile: Total Producer Climate Index: Chemical Fiber Greige Cloth,月,点,当期值,,中国,中国柯桥纺织指数编制办公室,getEcoDataIndTextileclothing,2007-06-30,2026-07-31,1,,,
801130,纺织服饰,1020008226,工业企业:利润总额:纺织服装、服饰业:累计值,Total Profit: Textile and Apparel Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2000-02-29,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801130,纺织服饰,1020008228,工业企业:利润总额:纺织服装、服饰业:累计同比,Total Profit: Textile and Apparel Industry: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2001-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801130,纺织服饰,1020010181,工业企业:营业利润:纺织服装、服饰业:累计值,Operating Profit: Textile and Apparel Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2017-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801130,纺织服饰,1020010223,工业企业:营业利润:纺织服装、服饰业:累计同比,Operating Profit: Textile and Apparel Industry: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2018-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801130,纺织服饰,2120000019,盛泽化纤价格指数:化纤面料:涤纶长丝牛津布,Fiber Price Index: Chemical Fabric: Polyester Filament Oxford Cloth,日,点,当期值,,中国,盛泽外贸公共服务平台,getEcoDataIndTextileclothing,2006-01-01,2026-08-07,1,,,
801130,纺织服饰,2120000020,盛泽化纤价格指数:化纤面料:涤纶弹丝牛津布,Fiber Price Index: Chemical Fabric: Polyester Elater Oxford Cloth,日,点,当期值,,中国,盛泽外贸公共服务平台,getEcoDataIndTextileclothing,2006-01-01,2026-08-07,1,,,
801130,纺织服饰,2120000178,柯桥纺织价格指数:坯布类,Keqiao Textile: Price Index: Greige Cloth,周,点,当期值,,中国,中国柯桥纺织指数编制办公室,getEcoDataIndTextileclothing,2007-06-01,2026-07-31,1,,,
801130,纺织服饰,2120000179,柯桥纺织价格指数:坯布类:天然纤维,Keqiao Textile: Price Index: Natural Fiber Greige Cloth,周,点,当期值,,中国,中国柯桥纺织指数编制办公室,getEcoDataIndTextileclothing,2007-06-01,2026-07-31,1,,,
801130,纺织服饰,2120000181,柯桥纺织价格指数:坯布类:混纺纤维,Keqiao Textile: Price Index: Blend Fiber Greige Cloth,周,点,当期值,,中国,中国柯桥纺织指数编制办公室,getEcoDataIndTextileclothing,2007-06-01,2026-07-31,1,,,
801130,纺织服饰,2120000182,柯桥纺织价格指数:服装面料类,Keqiao Textile: Price Index: Garment Materials,周,点,当期值,,中国,中国柯桥纺织指数编制办公室,getEcoDataIndTextileclothing,2007-06-01,2026-07-31,1,,,
801130,纺织服饰,2120000185,柯桥纺织价格指数:涤纶面料类,Keqiao Textile: Price Index: Polyester Fabric,周,点,当期值,,中国,中国柯桥纺织指数编制办公室,getEcoDataIndTextileclothing,2007-06-01,2026-07-31,1,,,
801130,纺织服饰,2120000191,柯桥纺织价格指数:粘胶面料类,Keqiao Textile: Price Index: Viscose Fabric,周,点,当期值,,中国,中国柯桥纺织指数编制办公室,getEcoDataIndTextileclothing,2007-06-01,2026-07-31,1,,,
801130,纺织服饰,1020000608,收入增长率:纺织服装、服饰业,"Income Growth Rate: Textile And Garment, Shoes, Cap Manufacturing",月,%,当期值,全国,中国,国家统计局,getEcoDataChina,2011-02-28,2026-06-30,1,,,
801130,纺织服饰,1020000848,税前利润率:纺织服装、服饰业,"Pre-Tax Profit Margin: Textile And Garment, Shoes, Cap Manufacturing",月,%,当期值,全国,中国,国家统计局,getEcoDataChina,2001-02-28,2026-06-30,1,,,
801130,纺织服饰,1020000928,成本费用利润率:纺织服装、服饰业,"Profit-To-Cost Ratio: Textile And Garment, Shoes, Cap Manufacturing",月,%,当期值,全国,中国,国家统计局,getEcoDataChina,2003-02-28,2026-06-30,1,,,
801130,纺织服饰,1020006142,工业企业:单位数:纺织服装、服饰业:累计值,Number of Enterprises: Textile and Apparel Industry: Cumulative Value,月,个,累计值,全国,中国,国家统计局,getEcoDataChina,2001-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801130,纺织服饰,1020006210,工业企业:亏损企业单位数:纺织服装、服饰业:累计值,Number of Loss-Making Enterprises: Textile and Apparel Industry: Cumulative Value,月,个,累计值,全国,中国,国家统计局,getEcoDataChina,2000-02-29,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801130,纺织服饰,1020006212,工业企业:亏损企业单位数:纺织服装、服饰业:累计同比,Number of Loss-Making Enterprises: Textile and Apparel Industry: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2001-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801130,纺织服饰,1020006336,工业企业:流动资产合计:纺织服装、服饰业:累计值,Total Current Assets: Textile and Apparel Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2011-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801130,纺织服饰,1020006338,工业企业:流动资产合计:纺织服装、服饰业:累计同比,Total Current Assets: Textile and Apparel Industry: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2012-02-29,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801130,纺织服饰,1020006462,工业企业:应收账款:纺织服装、服饰业:累计值,Accounts Receivable: Textile and Apparel Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2000-02-29,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801130,纺织服饰,1020006464,工业企业:应收账款:纺织服装、服饰业:累计同比,Accounts Receivable: Textile and Apparel Industry: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2001-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801130,纺织服饰,1020006588,工业企业:存货:纺织服装、服饰业:累计值,Inventory: Textile and Apparel Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2011-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801130,纺织服饰,1020006714,工业企业:产成品存货:纺织服装、服饰业:累计值,Finished Goods Inventory: Textile and Apparel Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2000-02-29,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801130,纺织服饰,1020006716,工业企业:产成品存货:纺织服装、服饰业:累计同比,Finished Goods Inventory: Textile and Apparel Industry: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2001-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801130,纺织服饰,1020006840,工业企业:资产合计:纺织服装、服饰业:累计值,Total Assets: Textile and Apparel Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2000-02-29,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801140,轻工制造,2087006377,出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(8441):当月值,"Export Value (USD): Other Machines for Manufacturing Pulp, Paper or Paperboard Products(8441): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,"HS编码""8441""中文全称为""其他制造纸浆制品、纸制品或纸板制品的机器,包括各种切纸机""",,
801140,轻工制造,2087006378,进口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(8441):当月值,"Import Value (USD): Other Machines for Manufacturing Pulp, Paper or Paperboard Products(8441): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,"HS编码""8441""中文全称为""其他制造纸浆制品、纸制品或纸板制品的机器,包括各种切纸机""",,
801140,轻工制造,2087006379,进出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(8441):当月值,"Import and Export Value (USD): Other Machines for Manufacturing Pulp, Paper or Paperboard Products(8441): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,"HS编码""8441""中文全称为""其他制造纸浆制品、纸制品或纸板制品的机器,包括各种切纸机""",,
801140,轻工制造,2087006381,出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(8441):当月同比,"Export Value (USD): Other Machines for Manufacturing Pulp, Paper or Paperboard Products(8441): Mom",月,%,当期同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,"HS编码""8441""中文全称为""其他制造纸浆制品、纸制品或纸板制品的机器,包括各种切纸机""",,
801140,轻工制造,2087006382,进口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(8441):当月同比,"Import Value (USD): Other Machines for Manufacturing Pulp, Paper or Paperboard Products(8441): Mom",月,%,当期同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,"HS编码""8441""中文全称为""其他制造纸浆制品、纸制品或纸板制品的机器,包括各种切纸机""",,
801140,轻工制造,2087006383,进出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(8441):当月同比,"Import and Export Value (USD): Other Machines for Manufacturing Pulp, Paper or Paperboard Products(8441): Mom",月,%,当期同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,"HS编码""8441""中文全称为""其他制造纸浆制品、纸制品或纸板制品的机器,包括各种切纸机""",,
801140,轻工制造,2087006384,出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(8441):累计值,"Export Value (USD): Other Machines for Manufacturing Pulp, Paper or Paperboard Products(8441): Cumulative Value",月,美元,累计值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,"HS编码""8441""中文全称为""其他制造纸浆制品、纸制品或纸板制品的机器,包括各种切纸机""",,
801140,轻工制造,2087006385,进口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(8441):累计值,"Import Value (USD): Other Machines for Manufacturing Pulp, Paper or Paperboard Products(8441): Cumulative Value",月,美元,累计值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,"HS编码""8441""中文全称为""其他制造纸浆制品、纸制品或纸板制品的机器,包括各种切纸机""",,
801140,轻工制造,2087006386,进出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(8441):累计值,"Import and Export Value (USD): Other Machines for Manufacturing Pulp, Paper or Paperboard Products(8441): Cumulative Value",月,美元,累计值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,"HS编码""8441""中文全称为""其他制造纸浆制品、纸制品或纸板制品的机器,包括各种切纸机""",,
801140,轻工制造,2087006388,出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(8441):累计同比,"Export Value (USD): Other Machines for Manufacturing Pulp, Paper or Paperboard Products(8441): Cumulative yoy",月,%,累计同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,"HS编码""8441""中文全称为""其他制造纸浆制品、纸制品或纸板制品的机器,包括各种切纸机""",,
801140,轻工制造,2087006389,进口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(8441):累计同比,"Import Value (USD): Other Machines for Manufacturing Pulp, Paper or Paperboard Products(8441): Cumulative yoy",月,%,累计同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,"HS编码""8441""中文全称为""其他制造纸浆制品、纸制品或纸板制品的机器,包括各种切纸机""",,
801140,轻工制造,2087006390,进出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(8441):累计同比,"Import and Export Value (USD): Other Machines for Manufacturing Pulp, Paper or Paperboard Products(8441): Cumulative yoy",月,%,累计同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,"HS编码""8441""中文全称为""其他制造纸浆制品、纸制品或纸板制品的机器,包括各种切纸机""",,
801140,轻工制造,2087009977,出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(844180):当月值,"Export Value (USD): Other Machines For Manufacturing Pulp, Paper Or Paperboard Products(844180): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,,,
801140,轻工制造,2087009978,进口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(844180):当月值,"Import Value (USD): Other Machines For Manufacturing Pulp, Paper Or Paperboard Products(844180): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,,,
801140,轻工制造,2087009979,进出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(844180):当月值,"Import And Export Value (USD): Other Machines For Manufacturing Pulp, Paper Or Paperboard Products(844180): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,,,
801140,轻工制造,2087009981,出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(844180):当月同比,"Export Value (USD): Other Machines For Manufacturing Pulp, Paper Or Paperboard Products(844180): Mom",月,%,当期同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,,,
801140,轻工制造,2087009982,进口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(844180):当月同比,"Import Value (USD): Other Machines For Manufacturing Pulp, Paper Or Paperboard Products(844180): Mom",月,%,当期同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,,,
801140,轻工制造,2087009983,进出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(844180):当月同比,"Import And Export Value (USD): Other Machines For Manufacturing Pulp, Paper Or Paperboard Products(844180): Mom",月,%,当期同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,,,
801140,轻工制造,2087009984,出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(844180):累计值,"Export Value (USD): Other Machines For Manufacturing Pulp, Paper Or Paperboard Products(844180): Cumulative Value",月,美元,累计值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,,,
801140,轻工制造,2087009985,进口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(844180):累计值,"Import Value (USD): Other Machines For Manufacturing Pulp, Paper Or Paperboard Products(844180): Cumulative Value",月,美元,累计值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,,,
801140,轻工制造,2087009986,进出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(844180):累计值,"Import And Export Value (USD): Other Machines For Manufacturing Pulp, Paper Or Paperboard Products(844180): Cumulative Value",月,美元,累计值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,,,
801140,轻工制造,2087009988,出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(844180):累计同比,"Export Value (USD): Other Machines For Manufacturing Pulp, Paper Or Paperboard Products(844180): Cumulative Yoy",月,%,累计同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,,,
801140,轻工制造,2087009989,进口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(844180):累计同比,"Import Value (USD): Other Machines For Manufacturing Pulp, Paper Or Paperboard Products(844180): Cumulative Yoy",月,%,累计同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,,,
801140,轻工制造,2087009990,进出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(844180):累计同比,"Import And Export Value (USD): Other Machines For Manufacturing Pulp, Paper Or Paperboard Products(844180): Cumulative Yoy",月,%,累计同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,,,
801140,轻工制造,2087030836,出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(84418090):当月值,"Export Value (USD): Other Machines For Manufacturing Pulp, Paper Or Paperboard Products(84418090): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,,,
801140,轻工制造,2087030837,进口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(84418090):当月值,"Import Value (USD): Other Machines For Manufacturing Pulp, Paper Or Paperboard Products(84418090): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,,,
801140,轻工制造,2087030838,进出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(84418090):当月值,"Import And Export Value (USD): Other Machines For Manufacturing Pulp, Paper Or Paperboard Products(84418090): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,,,
801140,轻工制造,2087030840,出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(84418090):当月同比,"Export Value (USD): Other Machines For Manufacturing Pulp, Paper Or Paperboard Products(84418090): Mom",月,%,当期同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,,,
801140,轻工制造,2087030841,进口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(84418090):当月同比,"Import Value (USD): Other Machines For Manufacturing Pulp, Paper Or Paperboard Products(84418090): Mom",月,%,当期同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,,,
801140,轻工制造,2087030842,进出口金额(美元):其他制造纸浆制品、纸制品或纸板制品的机器(84418090):当月同比,"Import And Export Value (USD): Other Machines For Manufacturing Pulp, Paper Or Paperboard Products(84418090): Mom",月,%,当期同比,中国,中国,海关总署,getEcoDataIndMachineryequipment,2016-01-31,2026-06-30,1,,,
801150,医药生物,1040018850,PPI:化学药品原料药制造业(上年同月=100),PPI: Chemical Medicine Materials (CYoY=100),月,上年同月=100,当期值,全国,中国,国家统计局,getEcoDataChina,2014-01-31,2026-06-30,1,,,
801150,医药生物,1040019066,PPI:化学药品原料药制造业:当月同比,PPI: Chemical Medicine Materials: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataChina,2014-01-31,2026-06-30,1,,,
801150,医药生物,1020008253,工业企业:利润总额:医药制造业:累计值,Total Profit: Pharmaceutical Manufacturing Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2000-02-29,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801150,医药生物,1020010190,工业企业:营业利润:医药制造业:累计值,Operating Profit: Pharmaceutical Manufacturing Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2017-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801150,医药生物,1020010232,工业企业:营业利润:医药制造业:累计同比,Operating Profit: Pharmaceutical Manufacturing Industry: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2018-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801150,医药生物,1020010273,工业企业:投资收益:医药制造业:累计值,Investment Return: Pharmaceutical Manufacturing Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2017-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801150,医药生物,1020010315,工业企业:投资收益:医药制造业:累计同比,Investment Return: Pharmaceutical Manufacturing Industry: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2018-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801150,医药生物,1020000151,出口交货值:医药制造业:当期值,Export Delivery Value: Pharmaceutical Manufacturing: Current Value,月,亿元,当期值,全国,中国,国家统计局,getEcoDataChina,2007-02-28,2026-06-30,1,,,
801150,医药生物,1020000192,出口交货值:医药制造业:当月同比,Export Delivery Value: Pharmaceutical Manufacturing: Current YoY (Month),月,%,当期同比,全国,中国,国家统计局,getEcoDataChina,2007-02-28,2026-06-30,1,,,
801150,医药生物,1020000234,出口交货值:医药制造业:累计值,Export Delivery Value: Pharmaceutical Manufacturing: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2007-02-28,2026-06-30,1,,,
801150,医药生物,1020000275,出口交货值:医药制造业:累计同比,Export Delivery Value: Pharmaceutical Manufacturing: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2007-02-28,2026-06-30,1,,,
801150,医药生物,1020000617,收入增长率:医药制造业,Income Growth Rate: Pharmaceutical Manufacturing,月,%,当期值,全国,中国,国家统计局,getEcoDataChina,2011-02-28,2026-06-30,1,,,
801150,医药生物,1020000857,税前利润率:医药制造业,Pre-Tax Profit Margin: Pharmaceutical Manufacturing,月,%,当期值,全国,中国,国家统计局,getEcoDataChina,2000-02-29,2026-06-30,1,,,
801150,医药生物,1020000937,成本费用利润率:医药制造业,Profit-To-Cost Ratio: Pharmaceutical Manufacturing,月,%,当期值,全国,中国,国家统计局,getEcoDataChina,2003-02-28,2026-06-30,1,,,
801150,医药生物,1020006151,工业企业:单位数:医药制造业:累计值,Number of Enterprises: Pharmaceutical Manufacturing Industry: Cumulative Value,月,个,累计值,全国,中国,国家统计局,getEcoDataChina,2001-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801150,医药生物,1020006237,工业企业:亏损企业单位数:医药制造业:累计值,Number of Loss-Making Enterprises: Pharmaceutical Manufacturing Industry: Cumulative Value,月,个,累计值,全国,中国,国家统计局,getEcoDataChina,2000-02-29,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801150,医药生物,1020006239,工业企业:亏损企业单位数:医药制造业:累计同比,Number of Loss-Making Enterprises: Pharmaceutical Manufacturing Industry: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2001-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801150,医药生物,1020006363,工业企业:流动资产合计:医药制造业:累计值,Total Current Assets: Pharmaceutical Manufacturing Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2011-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801150,医药生物,1020006365,工业企业:流动资产合计:医药制造业:累计同比,Total Current Assets: Pharmaceutical Manufacturing Industry: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2012-02-29,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801150,医药生物,1020006489,工业企业:应收账款:医药制造业:累计值,Accounts Receivable: Pharmaceutical Manufacturing Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2000-02-29,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801150,医药生物,1020006491,工业企业:应收账款:医药制造业:累计同比,Accounts Receivable: Pharmaceutical Manufacturing Industry: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2001-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801150,医药生物,1020006615,工业企业:存货:医药制造业:累计值,Inventory: Pharmaceutical Manufacturing Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2011-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801150,医药生物,1020006617,工业企业:存货:医药制造业:累计同比,Inventory: Pharmaceutical Manufacturing Industry: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2012-02-29,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801150,医药生物,1020006741,工业企业:产成品存货:医药制造业:累计值,Finished Goods Inventory: Pharmaceutical Manufacturing Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2000-02-29,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801150,医药生物,1020006743,工业企业:产成品存货:医药制造业:累计同比,Finished Goods Inventory: Pharmaceutical Manufacturing Industry: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2001-02-28,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
801150,医药生物,1020006867,工业企业:资产合计:医药制造业:累计值,Total Assets: Pharmaceutical Manufacturing Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2000-02-29,2026-06-30,1,"从2011年起,规模以上工业企业起点标准由原来的年主营业务收入500万元提高到年主营业务收入2000万元。",,
