industry_code,industry_name,industry_rank,uqer_indic_id,uqer_name,name_en,frequency,unit,stat_type,region,country,source,api,begin_date,end_date,is_update,selection_score,exists_in_new_uqer,any_field_changed,any_change_since_20260812
801130,纺织服饰,3,1040002014,国际现货价格:原油(布),International Spot Price: Crude Oil (Cloth),周,美元/桶,当期值,全国,中国,商务部,getEcoDataChina,2005-01-21,2026-07-31,1,147.0,True,False,False
801130,纺织服饰,4,1020000183,出口交货值:纺织服装、鞋、帽制造业:当月同比,"Export Delivery Value: Textile And Garment, Shoes, Cap Manufacturing: Current YoY (Month)",月,%,当期同比,全国,中国,国家统计局,getEcoDataChina,2007-02-28,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,5,1020000142,出口交货值:纺织服装、鞋、帽制造业:当期值,"Export Delivery Value: Textile And Garment, Shoes, Cap Manufacturing: Current Value",月,亿元,当期值,全国,中国,国家统计局,getEcoDataChina,2007-02-28,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,6,2120715757,出口数量:针织物或钩编织物制成的服装(6113):当月值,Export Quantity: A Garment Made of Knitted or Crocheted Fabric (6113): Current Month Value,月,件,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,7,2120714134,"出口金额(美元):化学纤维短纤纺制的纱线,供零售用(5511):当月值",Export Value (USD): Yarn Made of Chemical Staple Fibers For Retail Use (5511): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,8,2120713966,"出口金额(美元):化学纤维长丝纱线,供零售用(5406):当月值",Export Value (USD): Chemical Fiber Filament Yarn For Retail Use (5406): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,9,2120713686,"出口金额(美元):棉纱线,供零售用(5207):当月值",Export Value (USD): Cotton Yarn For Retail Use (5207): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,10,2120713672,"出口金额(美元):棉纱线,按重量计含棉量<85%,非供零售用(5206):当月值","Export Value (USD): Cotton Yarn, Cotton Content < 85% By Weight, Not For Retail Use (5206): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,11,2120713658,"出口金额(美元):棉纱线,按重量计含棉量≥85%,非供零售用(5205):当月值","Export Value (USD): Cotton Yarn, With Cotton Content ≥ 85% By Weight, Not For Retail Use (5205): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,12,2120714876,出口金额(美元):针织或钩编的其他服装(6114):当月值,Export Value (USD): Other Garments Knitted or Crocheted (6114): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,13,2120714848,出口金额(美元):针织或钩编的婴儿服装及衣着附件(6111):当月值,Export Value (USD): Knitted or Crocheted Baby Garments and Clothing Accessories (6111): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,14,2120714918,出口金额(美元):针织或钩编的衣着附件;服装或衣着附件的零件(6117):当月值,Export Value (USD): Knitted or Crocheted Clothing Accessories;Parts of Clothing or Clothing Accessories (6117): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,15,2120715750,出口金额(美元):针织物或钩编织物制成的服装(6113):当月值,Export Value (USD): A Garment Made of Knitted or Crocheted Fabric (6113): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,16,1020008226,工业企业:利润总额:纺织服装、服饰业:累计值,Total Profit: Textile and Apparel Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2000-02-29,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,17,1020010181,工业企业:营业利润:纺织服装、服饰业:累计值,Operating Profit: Textile and Apparel Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2017-02-28,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,18,1020000928,成本费用利润率:纺织服装、服饰业,"Profit-To-Cost Ratio: Textile And Garment, Shoes, Cap Manufacturing",月,%,当期值,全国,中国,国家统计局,getEcoDataChina,2003-02-28,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,19,1020000848,税前利润率:纺织服装、服饰业,"Pre-Tax Profit Margin: Textile And Garment, Shoes, Cap Manufacturing",月,%,当期值,全国,中国,国家统计局,getEcoDataChina,2001-02-28,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,20,2120715759,进出口数量:针织物或钩编织物制成的服装(6113):当月值,Import and Export Quantity: A Garment Made of Knitted or Crocheted Fabric (6113): Current Month Value,月,件,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,21,2120714136,"进出口金额(美元):化学纤维短纤纺制的纱线,供零售用(5511):当月值",Import and Export Value (USD): Yarn Made of Chemical Staple Fibers For Retail Use (5511): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,22,2120713968,"进出口金额(美元):化学纤维长丝纱线,供零售用(5406):当月值",Import and Export Value (USD): Chemical Fiber Filament Yarn For Retail Use (5406): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,23,2120713688,"进出口金额(美元):棉纱线,供零售用(5207):当月值",Import and Export Value (USD): Cotton Yarn For Retail Use (5207): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,24,2120713674,"进出口金额(美元):棉纱线,按重量计含棉量<85%,非供零售用(5206):当月值","Import and Export Value (USD): Cotton Yarn, Cotton Content < 85% By Weight, Not For Retail Use (5206): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,25,2120713660,"进出口金额(美元):棉纱线,按重量计含棉量≥85%,非供零售用(5205):当月值","Import and Export Value (USD): Cotton Yarn, With Cotton Content ≥ 85% By Weight, Not For Retail Use (5205): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,26,2120714878,进出口金额(美元):针织或钩编的其他服装(6114):当月值,Import and Export Value (USD): Other Garments Knitted or Crocheted (6114): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,27,2120714850,进出口金额(美元):针织或钩编的婴儿服装及衣着附件(6111):当月值,Import and Export Value (USD): Knitted or Crocheted Baby Garments and Clothing Accessories (6111): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,28,2120714920,进出口金额(美元):针织或钩编的衣着附件;服装或衣着附件的零件(6117):当月值,Import and Export Value (USD): Knitted or Crocheted Clothing Accessories;Parts of Clothing or Clothing Accessories (6117): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,29,2120715752,进出口金额(美元):针织物或钩编织物制成的服装(6113):当月值,Import and Export Value (USD): A Garment Made of Knitted or Crocheted Fabric (6113): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndTextileclothing,2015-01-31,2026-06-30,1,145.0,True,False,False
801130,纺织服饰,30,2120200022,进口数量:棉纱线:当月同比,Cotton Yarn: Imports Quantity: YoY,月,%,当期同比,全国,中国,海关总署,getEcoDataIndTextileclothing,2000-01-31,2026-06-30,1,145.0,True,False,False
801140,轻工制造,1,1040002021,国际期货价格:木材,International Futures Prices: Wood,周,美元/千板英尺,当期值,全国,中国,商务部,getEcoDataChina,2005-01-21,2026-07-31,1,147.0,True,False,False
801140,轻工制造,2,1020000189,出口交货值:文教体育用品制造业:当月同比,"Export Delivery Value: Culture, Education And Sporting Goods Manufacturing Industry: Current YoY (Month)",月,%,当期同比,全国,中国,国家统计局,getEcoDataChina,2007-02-28,2026-06-30,1,145.0,True,False,False
801140,轻工制造,3,1020000148,出口交货值:文教体育用品制造业:当期值,"Export Delivery Value: Culture, Education And Sporting Goods Manufacturing Industry: Current Value",月,亿元,当期值,全国,中国,国家统计局,getEcoDataChina,2007-02-28,2026-06-30,1,145.0,True,False,False
801140,轻工制造,4,1040000980,工业生产者购进价格指数(PPIRM):木材及纸浆类(上年同月=100),PPIRM: Timber and Paper Pulp Categories (CYoY=100),月,上年同月=100,当期值,全国,中国,国家统计局,getEcoDataChina,1988-03-31,2026-06-30,1,145.0,True,True,False
801140,轻工制造,5,1040024029,市场价:林产品:纸浆(进口针叶浆):当期值,,旬,元/吨,当期值,全国,中国,国家统计局,getEcoDataChina,2013-12-31,2026-07-31,1,145.0,True,False,False
801140,轻工制造,6,1040024036,市场价:林产品:纸浆(进口针叶浆):涨跌幅,,旬,%,当期值,全国,中国,国家统计局,getEcoDataChina,2014-01-10,2026-07-31,1,145.0,True,False,False
801140,轻工制造,7,2130100008,产量:机制纸及纸板:当月值,Production: paperboard: current value (month),月,万吨,当期值,全国,中国,国家统计局,getEcoDataIndLightmanufactue,2005-02-28,2026-06-30,1,143.0,True,False,False
801140,轻工制造,8,1020000186,出口交货值:家具制造业:当月同比,Export Delivery Value: Furniture Manufacturing: Current YoY (Month),月,%,当期同比,全国,中国,国家统计局,getEcoDataChina,2007-02-28,2026-06-30,1,143.0,True,False,False
801140,轻工制造,9,1020000145,出口交货值:家具制造业:当期值,Export Delivery Value: Furniture Manufacturing: Current Value,月,亿元,当期值,全国,中国,国家统计局,getEcoDataChina,2007-02-28,2026-06-30,1,143.0,True,False,False
801140,轻工制造,10,1020000185,出口交货值:木材加工及木、竹、藤、棕、草制品业:当月同比,"Export Delivery Value: Wood Processing And Wood, Bamboo, Rattan, Palm, Straw Products Industry: Current YoY (Month)",月,%,当期同比,全国,中国,国家统计局,getEcoDataChina,2007-02-28,2026-06-30,1,143.0,True,False,False
801140,轻工制造,11,1020000144,出口交货值:木材加工及木、竹、藤、棕、草制品业:当期值,"Export Delivery Value: Wood Processing And Wood, Bamboo, Rattan, Palm, Straw Products Industry: Current Value",月,亿元,当期值,全国,中国,国家统计局,getEcoDataChina,2007-02-28,2026-06-30,1,143.0,True,False,False
801140,轻工制造,12,1020000187,出口交货值:造纸及纸制品业:当月同比,Export Delivery Value: Paper And Paper Products Industry: Current YoY (Month),月,%,当期同比,全国,中国,国家统计局,getEcoDataChina,2007-02-28,2026-06-30,1,143.0,True,False,False
801140,轻工制造,13,1020000146,出口交货值:造纸及纸制品业:当期值,Export Delivery Value: Paper And Paper Products Industry: Current Value,月,亿元,当期值,全国,中国,国家统计局,getEcoDataChina,2007-02-28,2026-06-30,1,143.0,True,False,False
801140,轻工制造,14,2130712244,"出口数量:成卷或成张的复合纸及纸板,未经表面涂布或未浸渍(4807):当月值","Export Quantity: Composite Paper and Paperboard In Rolls or Sheets, Uncoated or Not Impregnated (4807): Current Month Value",月,千克,当期值,中国,中国,海关总署,getEcoDataIndLightmanufactue,2015-01-31,2026-06-30,1,143.0,True,False,False
801140,轻工制造,15,2130712264,出口数量:纸浆制的滤块、滤板及滤片(4812):当月值,"Export Quantity: Filter Block, Filter Plate and Filter Plate Made of Pulp (4812): Current Month Value",月,千克,当期值,中国,中国,海关总署,getEcoDataIndLightmanufactue,2015-01-31,2026-06-30,1,143.0,True,False,False
801140,轻工制造,16,2130711821,出口金额(美元):书写、印刷的未经涂布的纸及纸板;手工制纸及纸板(4802):当月值,Export Value (USD): Uncoated Paper and Paperboard For Writing and Printing;Handmade Paper and Paperboard (4802): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndLightmanufactue,2015-01-31,2026-06-30,1,143.0,True,False,False
801140,轻工制造,17,2130711709,出口金额(美元):木浆及其他纤维状纤维素浆;回收纸及纸板(47):当月值,Export Value (USD): Wood Pulp and Other Fibrous Cellulosic Pulps; Recovered Paper and Board (47): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndLightmanufactue,2015-01-31,2026-06-30,1,143.0,True,False,False
801140,轻工制造,18,2130711723,出口金额(美元):纸及纸板及其他纸板制品(48):当月值,Export Value (USD): Paper and Cardboard and Other Cardboard Products (48): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndLightmanufactue,2015-01-31,2026-06-30,1,143.0,True,False,False
801140,轻工制造,19,2130712257,出口金额(美元):纸浆制的滤块、滤板及滤片(4812):当月值,"Export Value (USD): Filter Block, Filter Plate and Filter Plate Made of Pulp (4812): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndLightmanufactue,2015-01-31,2026-06-30,1,143.0,True,False,False
801140,轻工制造,20,1020008235,工业企业:利润总额:家具制造业:累计值,Total Profit: Furniture Manufacturing Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2000-02-29,2026-06-30,1,143.0,True,False,False
801140,轻工制造,21,1020008244,工业企业:利润总额:文教、工美、体育和娱乐用品制造业:累计值,"Total Profit: Culture, Education, Arts and Crafts, Sports and Entertainment Products Manufacturing Industry: Cumulative Value",月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2000-02-29,2026-06-30,1,143.0,True,False,False
801140,轻工制造,22,1020008232,工业企业:利润总额:木材加工和木、竹、藤、棕、草制品业:累计值,"Total Profit: Wood Processing and Wood, Bamboo, Rattan, Palm and Straw Manufacturing Industry: Cumulative Value",月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2000-02-29,2026-06-30,1,143.0,True,False,False
801140,轻工制造,23,1020008238,工业企业:利润总额:造纸和纸制品业:累计值,Total Profit: pulp & paper industry: Cumulative value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2000-02-29,2026-06-30,1,143.0,True,False,False
801140,轻工制造,24,1020010184,工业企业:营业利润:家具制造业:累计值,Operating Profit: Furniture Manufacturing Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2017-02-28,2026-06-30,1,143.0,True,False,False
801140,轻工制造,25,1020010187,工业企业:营业利润:文教、工美、体育和娱乐用品制造业:累计值,"Operating Profit: Culture, Education, Arts and Crafts, Sports and Entertainment Products Manufacturing Industry: Cumulative Value",月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2017-02-28,2026-06-30,1,143.0,True,False,False
801140,轻工制造,26,1020010183,工业企业:营业利润:木材加工和木、竹、藤、棕、草制品业:累计值,"Operating Profit: Wood Processing and Wood, Bamboo, Rattan, Palm and Straw Manufacturing Industry: Cumulative Value",月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2017-02-28,2026-06-30,1,143.0,True,False,False
801140,轻工制造,27,1020010185,工业企业:营业利润:造纸和纸制品业:累计值,Operating Profit: Paper Making and Paper Products: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2017-02-28,2026-06-30,1,143.0,True,False,False
801140,轻工制造,28,1020000931,成本费用利润率:家具制造业,Profit-To-Cost Ratio: Furniture Manufacturing,月,%,当期值,全国,中国,国家统计局,getEcoDataChina,2003-02-28,2026-06-30,1,143.0,True,False,False
801140,轻工制造,29,1020000934,成本费用利润率:文教、工美、体育和娱乐用品制造业,"Profit-To-Cost Ratio: Culture, Education And Sporting Goods Manufacturing Industry",月,%,当期值,全国,中国,国家统计局,getEcoDataChina,2003-02-28,2026-06-30,1,143.0,True,False,False
801140,轻工制造,30,1020000930,成本费用利润率:木材加工和木、竹、藤、棕、草制品业,"Profit-To-Cost Ratio: Wood Processing And Wood, Bamboo, Rattan, Palm, Straw Products Industry",月,%,当期值,全国,中国,国家统计局,getEcoDataChina,2003-02-28,2026-06-30,1,143.0,True,False,False
801150,医药生物,1,2140001345,中药材价格指数:进口:定基,Traditional Chinese Medicine Price Index: Imports: Fixed Base,周,2012年8月=1000,当期值,全国,中国,康美中国中药材指数网,getEcoDataIndBiologicalmedicine,2012-09-01,2026-08-02,1,155.0,True,True,False
801150,医药生物,2,2140000935,中药材价格指数:总指数:定基,Traditional Chinese Medicine Price Index: General: Fixed Base,日,2012年8月=1000,当期值,全国,中国,康美中国中药材指数网,getEcoDataIndBiologicalmedicine,2013-04-16,2026-08-08,1,150.0,True,True,True
801150,医药生物,3,2140934365,价格指数:中药材:MA15日指数:定基,Price Index: Chinese Herbal Medicines: MA15 Daily Price Index: Fixed Base,日,2012年8月=1000,当期值,全国,中国,康美中国中药材指数网,getEcoDataIndBiologicalmedicine,2013-05-04,2026-08-09,1,150.0,True,True,True
801150,医药生物,4,2140934366,价格指数:中药材:MA30日指数:定基,Price Index: Chinese Herbal Medicines: MA30 Daily Price Index: Fixed Base,日,2012年8月=1000,当期值,全国,中国,康美中国中药材指数网,getEcoDataIndBiologicalmedicine,2013-05-19,2026-08-09,1,150.0,True,True,True
801150,医药生物,5,2140934364,价格指数:中药材:MA7日指数:定基,Price Index: Chinese Herbal Medicines: MA7 Daily Price Index: Fixed Base,日,2012年8月=1000,当期值,全国,中国,康美中国中药材指数网,getEcoDataIndBiologicalmedicine,2013-04-23,2026-08-09,1,150.0,True,True,True
801150,医药生物,6,2140006258,维生素:VA:50万IU/g:25kg:进口:最低价,Vitamine: VA: 50W IU/g: 25kg: Import: Lowest Price,日,元/千克,最低,全国,中国,博亚和讯,getEcoDataIndBiologicalmedicine,2008-03-10,2026-08-07,1,150.0,True,True,True
801150,医药生物,7,2140006264,维生素:VE:50%:25kg:进口:最低价,Vitamine: VE: 50%: 25kg: Import: Lowest Price,日,元/千克,最低,全国,中国,博亚和讯,getEcoDataIndBiologicalmedicine,2008-03-10,2026-08-07,1,150.0,True,True,True
801150,医药生物,8,2140006278,维生素:烟酰胺:99%:25kg:进口:最低价,Vitamine: Nicotinamide: 99%: 25kg: Import: Lowest Price,日,元/千克,最低,全国,中国,博亚和讯,getEcoDataIndBiologicalmedicine,2010-08-04,2026-08-07,1,150.0,True,True,True
801150,医药生物,9,2140001259,中药材价格指数:进口:环比,Traditional Chinese Medicine Price Index: Imports: DoD,日,%,当期环比,,中国,康美中国中药材指数网,getEcoDataIndBiologicalmedicine,2013-04-17,2026-08-08,1,148.0,True,True,True
801150,医药生物,10,2140100137,产量:化学药品原药:当月值,Output: Chemical Raw Medicine,月,万吨,当期值,全国,中国,国家统计局,getEcoDataIndBiologicalmedicine,1997-01-31,2026-06-30,1,145.0,True,False,False
801150,医药生物,11,1020000192,出口交货值:医药制造业:当月同比,Export Delivery Value: Pharmaceutical Manufacturing: Current YoY (Month),月,%,当期同比,全国,中国,国家统计局,getEcoDataChina,2007-02-28,2026-06-30,1,143.0,True,False,False
801150,医药生物,12,1020000151,出口交货值:医药制造业:当期值,Export Delivery Value: Pharmaceutical Manufacturing: Current Value,月,亿元,当期值,全国,中国,国家统计局,getEcoDataChina,2007-02-28,2026-06-30,1,143.0,True,False,False
801150,医药生物,13,2140906286,出口金额(美元):两种或两种以上成分混合而成的治病或防病药品(3003):当月值,Export Value (USD): Medicine for Treating or Preventing Diseases Made by Mixing Two or More Ingredients(3003): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndBiologicalmedicine,2015-01-31,2026-06-30,1,143.0,True,False,False
801150,医药生物,14,2140906328,出口金额(美元):医药用品(3006):当月值,Export Value (USD): Medical Supplies(3006): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndBiologicalmedicine,2015-01-31,2026-06-30,1,143.0,True,False,False
801150,医药生物,15,2140906300,出口金额(美元):由混合或非混合产品构成的治病或防病用药品(3004):当月值,Export Value (USD): Medicine for Treating or Preventing Diseases Composed Of Mixed or Non Mixed Products(3004): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndBiologicalmedicine,2015-01-31,2026-06-30,1,143.0,True,False,False
801150,医药生物,16,2140906142,出口金额(美元):药品(30):当月值,Export Value (USD): Drugs(30): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndBiologicalmedicine,2015-01-31,2026-06-30,1,143.0,True,False,False
801150,医药生物,17,2140908332,"出口金额(美元):龙涎香等;供配制药用的,冻或用其他方法暂时保藏的(0510):当月值","Export Value (USD): Ambergris, Etc;Used for Preparing Medicine, Frozen or Temporarily Preserved by Other Methods (0510): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndBiologicalmedicine,2015-01-31,2026-06-30,1,143.0,True,False,False
801150,医药生物,18,1050000349,固定资产投资完成额:制造业:医药制造业:累计同比,Fixed Assets Investment Completed: Manufacturing: Pharmaceutical Manufacturing: Cumulative YoY,月,%,累计同比,全国,中国,国家统计局,getEcoDataChina,2004-02-29,2026-06-30,1,143.0,True,False,False
801150,医药生物,19,1020008253,工业企业:利润总额:医药制造业:累计值,Total Profit: Pharmaceutical Manufacturing Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2000-02-29,2026-06-30,1,143.0,True,False,False
801150,医药生物,20,1020010273,工业企业:投资收益:医药制造业:累计值,Investment Return: Pharmaceutical Manufacturing Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2017-02-28,2026-06-30,1,143.0,True,False,False
801150,医药生物,21,1020010190,工业企业:营业利润:医药制造业:累计值,Operating Profit: Pharmaceutical Manufacturing Industry: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2017-02-28,2026-06-30,1,143.0,True,False,False
801150,医药生物,22,1020007119,工业企业:营业收入:医药制造业:累计值,Revenue from Operations: Pharmaceutical Manufacturing: Cumulative Value,月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2016-02-29,2026-06-30,1,143.0,True,False,False
801150,医药生物,23,1020000937,成本费用利润率:医药制造业,Profit-To-Cost Ratio: Pharmaceutical Manufacturing,月,%,当期值,全国,中国,国家统计局,getEcoDataChina,2003-02-28,2026-06-30,1,143.0,True,False,False
801150,医药生物,24,1020000617,收入增长率:医药制造业,Income Growth Rate: Pharmaceutical Manufacturing,月,%,当期值,全国,中国,国家统计局,getEcoDataChina,2011-02-28,2026-06-30,1,143.0,True,False,False
801150,医药生物,25,1020000857,税前利润率:医药制造业,Pre-Tax Profit Margin: Pharmaceutical Manufacturing,月,%,当期值,全国,中国,国家统计局,getEcoDataChina,2000-02-29,2026-06-30,1,143.0,True,False,False
801150,医药生物,26,2140820663,药审中心受理新注册申请量:中药:进口再注册:当月值,,月,个,当期值,全国,中国,国家药品监督管理局,getEcoDataIndBiologicalmedicine,2010-03-31,2026-06-30,1,143.0,True,False,False
801150,医药生物,27,2140906288,进出口金额(美元):两种或两种以上成分混合而成的治病或防病药品(3003):当月值,Import and Export Value (USD): Medicine for Treating or Preventing Diseases Made by Mixing Two or More Ingredients(3003): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndBiologicalmedicine,2015-01-31,2026-06-30,1,143.0,True,False,False
801150,医药生物,28,2140906330,进出口金额(美元):医药用品(3006):当月值,Import and Export Value (USD): Medical Supplies(3006): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndBiologicalmedicine,2015-01-31,2026-06-30,1,143.0,True,False,False
801150,医药生物,29,2140906302,进出口金额(美元):由混合或非混合产品构成的治病或防病用药品(3004):当月值,Import and Export Value (USD): Medicine for Treating or Preventing Diseases Composed Of Mixed or Non Mixed Products(3004): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndBiologicalmedicine,2015-01-31,2026-06-30,1,143.0,True,False,False
801150,医药生物,30,2140906144,进出口金额(美元):药品(30):当月值,Import and Export Value (USD): Drugs(30): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndBiologicalmedicine,2015-01-31,2026-06-30,1,143.0,True,False,False
801160,公用事业,1,2020105036,发电设备装机容量:核电:累计值,Installed Capacity of Power Generation Equipment: Nuclear Power: Cumulative,月,万千瓦,累计值,全国,中国,中国电力企业联合会,getEcoDataIndEnergy,2008-12-31,2026-06-30,1,145.0,True,False,False
801160,公用事业,2,2020657644,发电设备装机容量:水电:累计值,Installed Capacity of Power Generation Equipment: Hydro Power: Cumulative,月,万千瓦,累计值,全国,中国,中国电力企业联合会,getEcoDataIndEnergy,2008-12-31,2026-06-30,1,145.0,True,False,False
801160,公用事业,3,2020105035,发电设备装机容量:火电:累计值,Installed Capacity of Power Generation Equipment: Thermal Power: Cumulative,月,万千瓦,累计值,全国,中国,中国电力企业联合会,getEcoDataIndEnergy,2008-12-31,2026-06-30,1,145.0,True,False,False
801160,公用事业,4,2020657645,发电设备装机容量:风电:累计值,Installed Capacity of Power Generation Equipment: Wind Power: Cumulative,月,万千瓦,累计值,全国,中国,中国电力企业联合会,getEcoDataIndEnergy,2008-12-31,2026-06-30,1,145.0,True,False,False
801160,公用事业,5,2020101562,(全国)发电设备平均利用小时:累计值,Power Generation Equipment Average Utilization Hours: Cumulative,月,小时,累计值,全国,中国,中国电力企业联合会,getEcoDataIndEnergy,2009-07-31,2026-06-30,1,143.0,True,False,False
801160,公用事业,6,2020101578,(全国)发电设备平均利用小时:累计同比增减,(National) Power Generation Equipment Average Utilization Hours: Cumulative Per Cent Change,月,小时,累计同比增减,全国,中国,中国电力企业联合会,getEcoDataIndEnergy,2009-07-31,2026-06-30,1,143.0,True,False,False
801160,公用事业,7,1020008711,产量:发电量:核能:当月同比,Electricity Generating Capacity: Nuclear Power: Month YoY,月,%,当期同比,全国,中国,国家统计局,getEcoDataChina,1997-01-31,2026-06-30,1,143.0,True,False,False
801160,公用事业,8,1020008655,产量:发电量:风力:当月值,Output of Electricity: Wind Power: Current Value (Month),月,亿千瓦时,当期值,全国,中国,国家统计局,getEcoDataChina,2009-09-30,2026-06-30,1,143.0,True,False,False
801160,公用事业,9,1020005915,利润总额:电力、热力、燃气及水生产和供应业:累计值,"Industrial Enterprises: Total Profit: Electricity, Heat and Water Production and Supply Industry: Cumulative Value",月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2015-10-31,2026-06-30,1,143.0,True,False,False
801160,公用事业,10,2020105037,发电设备装机容量:太阳能发电:累计值,Installed Capacity of Power Generation Equipment: Solar Power: Cumulative,月,万千瓦,累计值,全国,中国,中国电力企业联合会,getEcoDataIndEnergy,2009-12-31,2026-06-30,1,143.0,True,False,False
801160,公用事业,11,1020010425,投资收益:电力、热力、燃气及水生产和供应业:累计值,"Industrial Enterprises: Investment Return: Electricity, Heat and Water Production and Supply Industry: Cumulative Value",月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2017-02-28,2026-06-30,1,143.0,True,False,False
801160,公用事业,12,1020010419,营业利润:电力、热力、燃气及水生产和供应业:累计值,"Industrial Enterprises: Operating Profit: Electricity, Heat and Water Production and Supply Industry: Cumulative Value",月,亿元,累计值,全国,中国,国家统计局,getEcoDataChina,2017-02-28,2026-06-30,1,143.0,True,False,False
