industry_code,industry_name,industry_rank,uqer_indic_id,uqer_name,name_en,frequency_old_list,unit_old_list,stat_type,region_old_list,country_old_list,source,api,begin_date,end_date,is_update,selection_score,indicID,indicName,nameEN,dyCD,parentID,isList,frequency_new_uqer,unit_new_uqer,statType,accuracy,region_new_uqer,country_new_uqer,currency,importance,infoSource,memoCN,dataApiID,dataApiName,beginDate,endDate,isUpdate,__source_api,__downloaded_at_utc,old_uqer_name,new_uqer_name,changed_uqer_name,old_name_en,new_name_en,changed_name_en,old_frequency,new_frequency,changed_frequency,old_unit,new_unit,changed_unit,old_stat_type,new_stat_type,changed_stat_type,old_region,new_region,changed_region,old_country,new_country,changed_country,old_source,new_source,changed_source,old_api,new_api,changed_api,old_begin_date,new_begin_date,changed_begin_date,old_end_date,new_end_date,changed_end_date,old_is_update,new_is_update,changed_is_update,exists_in_new_uqer,any_field_changed,snapshot_20260812_uqer_name,snapshot_20260812_name_en,snapshot_20260812_frequency,snapshot_20260812_unit,snapshot_20260812_stat_type,snapshot_20260812_region,snapshot_20260812_country,snapshot_20260812_source,snapshot_20260812_api,snapshot_20260812_begin_date,snapshot_20260812_end_date,snapshot_20260812_is_update,changed_since_20260812_uqer_name,changed_since_20260812_name_en,changed_since_20260812_frequency,changed_since_20260812_unit,changed_since_20260812_stat_type,changed_since_20260812_region,changed_since_20260812_country,changed_since_20260812_source,changed_since_20260812_api,changed_since_20260812_begin_date,changed_since_20260812_end_date,changed_since_20260812_is_update,any_change_since_20260812
801720,建筑装饰,30,1030000729,非制造业PMI:建筑业:业务活动预期,Non-Manufacturing PMI: Construction Industry: Business Activity Expect,月,%,当期值,全国,中国,国家统计局,getEcoDataChina,2008-02-29,2026-07-31,1,137.0,1030000729,非制造业PMI:建筑业:业务活动预期,Non-Manufacturing PMI: Construction Industry: Business Activity Expect,M030000729,M030000027,0,月,%,当期值,2.0,全国,中国,,一般重要,国家统计局,,2975,getEcoDataChina,2008-02-29,2026-07-31,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,非制造业PMI:建筑业:业务活动预期,非制造业PMI:建筑业:业务活动预期,False,Non-Manufacturing PMI: Construction Industry: Business Activity Expect,Non-Manufacturing PMI: Construction Industry: Business Activity Expect,False,月,月,False,%,%,False,当期值,当期值,False,全国,全国,False,中国,中国,False,国家统计局,国家统计局,False,getEcoDataChina,getEcoDataChina,False,2008-02-29,2008-02-29,False,2026-07-31,2026-07-31,False,1,1,False,True,False,非制造业PMI:建筑业:业务活动预期,Non-Manufacturing PMI: Construction Industry: Business Activity Expect,月,%,当期值,全国,中国,国家统计局,getEcoDataChina,2008-02-29,2026-07-31,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801730,电力设备,1,2020656318,光伏产品价格指数(SPI):综合,PV Product Price Index(SPI):Composite,周,,当期值,全国,中国,Datayes!,getEcoDataIndEnergy,2014-04-04,2026-08-03,1,147.0,2020656318,光伏产品价格指数(SPI):综合,PV Product Price Index(SPI):Composite,S020656318,S020656317,0,周,,当期值,2.0,全国,中国,,不重要,Datayes!,,2985,getEcoDataIndEnergy,2014-04-04,2026-08-10,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,光伏产品价格指数(SPI):综合,光伏产品价格指数(SPI):综合,False,PV Product Price Index(SPI):Composite,PV Product Price Index(SPI):Composite,False,周,周,False,,,False,当期值,当期值,False,全国,全国,False,中国,中国,False,Datayes!,Datayes!,False,getEcoDataIndEnergy,getEcoDataIndEnergy,False,2014-04-04,2014-04-04,False,2026-08-03,2026-08-10,True,1,1,False,True,True,光伏产品价格指数(SPI):综合,PV Product Price Index(SPI):Composite,周,,当期值,全国,中国,Datayes!,getEcoDataIndEnergy,2014-04-04,2026-08-03,1,False,False,False,False,False,False,False,False,False,False,True,False,True
801730,电力设备,2,2080110940,产量:发电机组(发电设备):当月值,Output: Generators (Power Generation Equipment): Current Value (Month),月,万千瓦,当期值,全国,中国,国家统计局,getEcoDataIndMachineryequipment,1989-02-28,2026-06-30,1,145.0,2080110940,产量:发电机组(发电设备):当月值,Output: Generators (Power Generation Equipment): Current Value (Month),M020001576,M020001541,0,月,万千瓦,当期值,2.0,全国,中国,,不重要,国家统计局,,2990,getEcoDataIndMachineryequipment,1989-02-28,2026-06-30,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,产量:发电机组(发电设备):当月值,产量:发电机组(发电设备):当月值,False,Output: Generators (Power Generation Equipment): Current Value (Month),Output: Generators (Power Generation Equipment): Current Value (Month),False,月,月,False,万千瓦,万千瓦,False,当期值,当期值,False,全国,全国,False,中国,中国,False,国家统计局,国家统计局,False,getEcoDataIndMachineryequipment,getEcoDataIndMachineryequipment,False,1989-02-28,1989-02-28,False,2026-06-30,2026-06-30,False,1,1,False,True,False,产量:发电机组(发电设备):当月值,Output: Generators (Power Generation Equipment): Current Value (Month),月,万千瓦,当期值,全国,中国,国家统计局,getEcoDataIndMachineryequipment,1989-02-28,2026-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801730,电力设备,3,1020008700,产量:太阳能电池:当月值,Output: Solar Battery: Current Value (Month),月,万千瓦,当期值,全国,中国,国家统计局,getEcoDataChina,2010-01-31,2026-06-30,1,143.0,1020008700,产量:太阳能电池:当月值,Output: Solar Battery: Current Value (Month),M020008700,M020001541,0,月,万千瓦,当期值,2.0,全国,中国,,不重要,国家统计局,,2975,getEcoDataChina,2010-01-31,2026-06-30,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,产量:太阳能电池:当月值,产量:太阳能电池:当月值,False,Output: Solar Battery: Current Value (Month),Output: Solar Battery: Current Value (Month),False,月,月,False,万千瓦,万千瓦,False,当期值,当期值,False,全国,全国,False,中国,中国,False,国家统计局,国家统计局,False,getEcoDataChina,getEcoDataChina,False,2010-01-31,2010-01-31,False,2026-06-30,2026-06-30,False,1,1,False,True,False,产量:太阳能电池:当月值,Output: Solar Battery: Current Value (Month),月,万千瓦,当期值,全国,中国,国家统计局,getEcoDataChina,2010-01-31,2026-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801730,电力设备,4,2087007021,出口金额(美元):发电机组及旋转式变流机(8502):当月值,Export Value (USD): Generator Set and Rotary Converter(8502): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,143.0,2087007021,出口金额(美元):发电机组及旋转式变流机(8502):当月值,Export Value (USD): Generator Set and Rotary Converter(8502): Current Month Value,S087007021,S087002694,0,月,美元,当期值,2.0,中国,中国,美元,一般重要,海关总署,,2990,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,出口金额(美元):发电机组及旋转式变流机(8502):当月值,出口金额(美元):发电机组及旋转式变流机(8502):当月值,False,Export Value (USD): Generator Set and Rotary Converter(8502): Current Month Value,Export Value (USD): Generator Set and Rotary Converter(8502): Current Month Value,False,月,月,False,美元,美元,False,当期值,当期值,False,中国,中国,False,中国,中国,False,海关总署,海关总署,False,getEcoDataIndMachineryequipment,getEcoDataIndMachineryequipment,False,2015-01-31,2015-01-31,False,2026-06-30,2026-06-30,False,1,1,False,True,False,出口金额(美元):发电机组及旋转式变流机(8502):当月值,Export Value (USD): Generator Set and Rotary Converter(8502): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801730,电力设备,5,2087007049,出口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,"Export Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,143.0,2087007049,出口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,"Export Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",S087007049,S087002696,0,月,美元,当期值,2.0,中国,中国,美元,一般重要,海关总署,,2990,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,出口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,出口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,False,"Export Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value","Export Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",False,月,月,False,美元,美元,False,当期值,当期值,False,中国,中国,False,中国,中国,False,海关总署,海关总署,False,getEcoDataIndMachineryequipment,getEcoDataIndMachineryequipment,False,2015-01-31,2015-01-31,False,2026-06-30,2026-06-30,False,1,1,False,True,False,出口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,"Export Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801730,电力设备,6,2080200815,出口金额:变压器:累计同比,Transformer: Exportss Value: YTD: YoY,月,%,累计同比,全国,中国,海关总署,getEcoDataIndMachineryequipment,1999-01-31,2026-06-30,1,143.0,2080200815,出口金额:变压器:累计同比,Transformer: Exportss Value: YTD: YoY,S080200815,S080200640,0,月,%,累计同比,2.0,全国,中国,,不重要,海关总署,,2990,getEcoDataIndMachineryequipment,1999-01-31,2026-06-30,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,出口金额:变压器:累计同比,出口金额:变压器:累计同比,False,Transformer: Exportss Value: YTD: YoY,Transformer: Exportss Value: YTD: YoY,False,月,月,False,%,%,False,累计同比,累计同比,False,全国,全国,False,中国,中国,False,海关总署,海关总署,False,getEcoDataIndMachineryequipment,getEcoDataIndMachineryequipment,False,1999-01-31,1999-01-31,False,2026-06-30,2026-06-30,False,1,1,False,True,False,出口金额:变压器:累计同比,Transformer: Exportss Value: YTD: YoY,月,%,累计同比,全国,中国,海关总署,getEcoDataIndMachineryequipment,1999-01-31,2026-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801730,电力设备,12,2020104973,电源工程投资完成:累计值,Completed Investments in Power Generation Projects: Cumulative Value,月,亿元,累计值,全国,中国,中国电力企业联合会,getEcoDataIndEnergy,2009-07-31,2026-06-30,1,143.0,2020104973,电源工程投资完成:累计值,Completed Investments in Power Generation Projects: Cumulative Value,S020104973,S020101553,0,月,亿元,累计值,2.0,全国,中国,人民币元,不重要,中国电力企业联合会,,2985,getEcoDataIndEnergy,2009-07-31,2026-06-30,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,电源工程投资完成:累计值,电源工程投资完成:累计值,False,Completed Investments in Power Generation Projects: Cumulative Value,Completed Investments in Power Generation Projects: Cumulative Value,False,月,月,False,亿元,亿元,False,累计值,累计值,False,全国,全国,False,中国,中国,False,中国电力企业联合会,中国电力企业联合会,False,getEcoDataIndEnergy,getEcoDataIndEnergy,False,2009-07-31,2009-07-31,False,2026-06-30,2026-06-30,False,1,1,False,True,False,电源工程投资完成:累计值,Completed Investments in Power Generation Projects: Cumulative Value,月,亿元,累计值,全国,中国,中国电力企业联合会,getEcoDataIndEnergy,2009-07-31,2026-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801730,电力设备,13,2087007023,进出口金额(美元):发电机组及旋转式变流机(8502):当月值,Import and Export Value (USD): Generator Set and Rotary Converter(8502): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,143.0,2087007023,进出口金额(美元):发电机组及旋转式变流机(8502):当月值,Import and Export Value (USD): Generator Set and Rotary Converter(8502): Current Month Value,S087007023,S087002694,0,月,美元,当期值,2.0,中国,中国,美元,一般重要,海关总署,,2990,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,进出口金额(美元):发电机组及旋转式变流机(8502):当月值,进出口金额(美元):发电机组及旋转式变流机(8502):当月值,False,Import and Export Value (USD): Generator Set and Rotary Converter(8502): Current Month Value,Import and Export Value (USD): Generator Set and Rotary Converter(8502): Current Month Value,False,月,月,False,美元,美元,False,当期值,当期值,False,中国,中国,False,中国,中国,False,海关总署,海关总署,False,getEcoDataIndMachineryequipment,getEcoDataIndMachineryequipment,False,2015-01-31,2015-01-31,False,2026-06-30,2026-06-30,False,1,1,False,True,False,进出口金额(美元):发电机组及旋转式变流机(8502):当月值,Import and Export Value (USD): Generator Set and Rotary Converter(8502): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801730,电力设备,14,2087007051,进出口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,"Import and Export Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,143.0,2087007051,进出口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,"Import and Export Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",S087007051,S087002696,0,月,美元,当期值,2.0,中国,中国,美元,一般重要,海关总署,,2990,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,进出口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,进出口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,False,"Import and Export Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value","Import and Export Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",False,月,月,False,美元,美元,False,当期值,当期值,False,中国,中国,False,中国,中国,False,海关总署,海关总署,False,getEcoDataIndMachineryequipment,getEcoDataIndMachineryequipment,False,2015-01-31,2015-01-31,False,2026-06-30,2026-06-30,False,1,1,False,True,False,进出口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,"Import and Export Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801730,电力设备,17,2087007024,贸易差额(美元):发电机组及旋转式变流机(8502):当月值,Trade Balance (USD): Generator Set and Rotary Converter(8502): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,135.0,2087007024,贸易差额(美元):发电机组及旋转式变流机(8502):当月值,Trade Balance (USD): Generator Set and Rotary Converter(8502): Current Month Value,S087007024,S087002694,0,月,美元,当期值,2.0,中国,中国,美元,一般重要,海关总署,,2990,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,贸易差额(美元):发电机组及旋转式变流机(8502):当月值,贸易差额(美元):发电机组及旋转式变流机(8502):当月值,False,Trade Balance (USD): Generator Set and Rotary Converter(8502): Current Month Value,Trade Balance (USD): Generator Set and Rotary Converter(8502): Current Month Value,False,月,月,False,美元,美元,False,当期值,当期值,False,中国,中国,False,中国,中国,False,海关总署,海关总署,False,getEcoDataIndMachineryequipment,getEcoDataIndMachineryequipment,False,2015-01-31,2015-01-31,False,2026-06-30,2026-06-30,False,1,1,False,True,False,贸易差额(美元):发电机组及旋转式变流机(8502):当月值,Trade Balance (USD): Generator Set and Rotary Converter(8502): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801730,电力设备,18,2087007052,贸易差额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,"Trade Balance (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,135.0,2087007052,贸易差额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,"Trade Balance (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",S087007052,S087002696,0,月,美元,当期值,2.0,中国,中国,美元,一般重要,海关总署,,2990,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,贸易差额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,贸易差额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,False,"Trade Balance (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value","Trade Balance (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",False,月,月,False,美元,美元,False,当期值,当期值,False,中国,中国,False,中国,中国,False,海关总署,海关总署,False,getEcoDataIndMachineryequipment,getEcoDataIndMachineryequipment,False,2015-01-31,2015-01-31,False,2026-06-30,2026-06-30,False,1,1,False,True,False,贸易差额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,"Trade Balance (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801730,电力设备,19,2087007022,进口金额(美元):发电机组及旋转式变流机(8502):当月值,Import Value (USD): Generator Set and Rotary Converter(8502): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,135.0,2087007022,进口金额(美元):发电机组及旋转式变流机(8502):当月值,Import Value (USD): Generator Set and Rotary Converter(8502): Current Month Value,S087007022,S087002694,0,月,美元,当期值,2.0,中国,中国,美元,一般重要,海关总署,,2990,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,进口金额(美元):发电机组及旋转式变流机(8502):当月值,进口金额(美元):发电机组及旋转式变流机(8502):当月值,False,Import Value (USD): Generator Set and Rotary Converter(8502): Current Month Value,Import Value (USD): Generator Set and Rotary Converter(8502): Current Month Value,False,月,月,False,美元,美元,False,当期值,当期值,False,中国,中国,False,中国,中国,False,海关总署,海关总署,False,getEcoDataIndMachineryequipment,getEcoDataIndMachineryequipment,False,2015-01-31,2015-01-31,False,2026-06-30,2026-06-30,False,1,1,False,True,False,进口金额(美元):发电机组及旋转式变流机(8502):当月值,Import Value (USD): Generator Set and Rotary Converter(8502): Current Month Value,月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801730,电力设备,20,2087007050,进口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,"Import Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,135.0,2087007050,进口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,"Import Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",S087007050,S087002696,0,月,美元,当期值,2.0,中国,中国,美元,一般重要,海关总署,,2990,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,进口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,进口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,False,"Import Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value","Import Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",False,月,月,False,美元,美元,False,当期值,当期值,False,中国,中国,False,中国,中国,False,海关总署,海关总署,False,getEcoDataIndMachineryequipment,getEcoDataIndMachineryequipment,False,2015-01-31,2015-01-31,False,2026-06-30,2026-06-30,False,1,1,False,True,False,进口金额(美元):变压器、静止式变流器(例如整流器)及电感器(8504):当月值,"Import Value (USD): Transformers, Static Converters (E.G. Rectifiers) and Inductors(8504): Current Month Value",月,美元,当期值,中国,中国,海关总署,getEcoDataIndMachineryequipment,2015-01-31,2026-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801730,电力设备,21,2080200369,出口数量:变压器:当月同比,Transformer: Exports Quantity: YoY,月,%,当期同比,,中国,海关总署,getEcoDataIndMachineryequipment,2000-01-31,2026-06-30,1,133.0,2080200369,出口数量:变压器:当月同比,Transformer: Exports Quantity: YoY,S080200369,S080200203,0,月,%,当期同比,2.0,,中国,,不重要,海关总署,,2990,getEcoDataIndMachineryequipment,2000-01-31,2026-06-30,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,出口数量:变压器:当月同比,出口数量:变压器:当月同比,False,Transformer: Exports Quantity: YoY,Transformer: Exports Quantity: YoY,False,月,月,False,%,%,False,当期同比,当期同比,False,,,False,中国,中国,False,海关总署,海关总署,False,getEcoDataIndMachineryequipment,getEcoDataIndMachineryequipment,False,2000-01-31,2000-01-31,False,2026-06-30,2026-06-30,False,1,1,False,True,False,出口数量:变压器:当月同比,Transformer: Exports Quantity: YoY,月,%,当期同比,,中国,海关总署,getEcoDataIndMachineryequipment,2000-01-31,2026-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801730,电力设备,22,2080200377,出口数量:太阳能电池:当月同比,Solar Battery: Exports Quantity: YoY,月,%,当期同比,,中国,海关总署,getEcoDataIndMachineryequipment,2013-01-31,2026-06-30,1,133.0,2080200377,出口数量:太阳能电池:当月同比,Solar Battery: Exports Quantity: YoY,S080200377,S080200203,0,月,%,当期同比,2.0,,中国,,不重要,海关总署,,2990,getEcoDataIndMachineryequipment,2013-01-31,2026-06-30,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,出口数量:太阳能电池:当月同比,出口数量:太阳能电池:当月同比,False,Solar Battery: Exports Quantity: YoY,Solar Battery: Exports Quantity: YoY,False,月,月,False,%,%,False,当期同比,当期同比,False,,,False,中国,中国,False,海关总署,海关总署,False,getEcoDataIndMachineryequipment,getEcoDataIndMachineryequipment,False,2013-01-31,2013-01-31,False,2026-06-30,2026-06-30,False,1,1,False,True,False,出口数量:太阳能电池:当月同比,Solar Battery: Exports Quantity: YoY,月,%,当期同比,,中国,海关总署,getEcoDataIndMachineryequipment,2013-01-31,2026-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801730,电力设备,23,2080200822,出口金额:太阳能电池:当月同比,Solar Battery: Exportss Value: YoY,月,%,当期同比,,中国,海关总署,getEcoDataIndMachineryequipment,2013-01-31,2026-06-30,1,133.0,2080200822,出口金额:太阳能电池:当月同比,Solar Battery: Exportss Value: YoY,S080200822,S080200640,0,月,%,当期同比,2.0,,中国,,不重要,海关总署,,2990,getEcoDataIndMachineryequipment,2013-01-31,2026-06-30,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,出口金额:太阳能电池:当月同比,出口金额:太阳能电池:当月同比,False,Solar Battery: Exportss Value: YoY,Solar Battery: Exportss Value: YoY,False,月,月,False,%,%,False,当期同比,当期同比,False,,,False,中国,中国,False,海关总署,海关总署,False,getEcoDataIndMachineryequipment,getEcoDataIndMachineryequipment,False,2013-01-31,2013-01-31,False,2026-06-30,2026-06-30,False,1,1,False,True,False,出口金额:太阳能电池:当月同比,Solar Battery: Exportss Value: YoY,月,%,当期同比,,中国,海关总署,getEcoDataIndMachineryequipment,2013-01-31,2026-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801730,电力设备,24,2080100199,销量:内燃机:发电机组:累计值,Consumption: Internal Combustion Engine: Generator: YTD,月,万台,累计值,,中国,中国内燃机工业协会,getEcoDataIndMachineryequipment,2014-01-31,2026-06-30,1,133.0,2080100199,销量:内燃机:发电机组:累计值,Consumption: Internal Combustion Engine: Generator: YTD,S080100199,S080100187,0,月,万台,累计值,2.0,,中国,,不重要,中国内燃机工业协会,,2990,getEcoDataIndMachineryequipment,2014-01-31,2026-06-30,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,销量:内燃机:发电机组:累计值,销量:内燃机:发电机组:累计值,False,Consumption: Internal Combustion Engine: Generator: YTD,Consumption: Internal Combustion Engine: Generator: YTD,False,月,月,False,万台,万台,False,累计值,累计值,False,,,False,中国,中国,False,中国内燃机工业协会,中国内燃机工业协会,False,getEcoDataIndMachineryequipment,getEcoDataIndMachineryequipment,False,2014-01-31,2014-01-31,False,2026-06-30,2026-06-30,False,1,1,False,True,False,销量:内燃机:发电机组:累计值,Consumption: Internal Combustion Engine: Generator: YTD,月,万台,累计值,,中国,中国内燃机工业协会,getEcoDataIndMachineryequipment,2014-01-31,2026-06-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False
801740,国防军工,1,2160029360,全国造船手持订单量:出口占比,National Volume of Ship Building Handheld Orders: Proportion of Export,月,%,累计占比,,中国,中国船舶工业行业协会,getEcoDataIndTraffictransport,2013-12-31,2026-03-31,1,149.0,2160029360,全国造船手持订单量:出口占比,National Volume of Ship Building Handheld Orders: Proportion of Export,S160029360,S160029348,0,月,%,累计占比,1.0,,中国,,不重要,中国船舶工业行业协会,,2996,getEcoDataIndTraffictransport,2013-12-31,2026-03-31,1,EcoInfoProGet,2026-08-13T01:09:36.711019+00:00,全国造船手持订单量:出口占比,全国造船手持订单量:出口占比,False,National Volume of Ship Building Handheld Orders: Proportion of Export,National Volume of Ship Building Handheld Orders: Proportion of Export,False,月,月,False,%,%,False,累计占比,累计占比,False,,,False,中国,中国,False,中国船舶工业行业协会,中国船舶工业行业协会,False,getEcoDataIndTraffictransport,getEcoDataIndTraffictransport,False,2013-12-31,2013-12-31,False,2026-03-31,2026-03-31,False,1,1,False,True,False,全国造船手持订单量:出口占比,National Volume of Ship Building Handheld Orders: Proportion of Export,月,%,累计占比,,中国,中国船舶工业行业协会,getEcoDataIndTraffictransport,2013-12-31,2026-03-31,1,False,False,False,False,False,False,False,False,False,False,False,False,False
